product_id,name,category,style,color,occasion,material,price,description
P1504,Crop Top,tops,minimal,blue,wedding,cotton,900,blue minimal Crop Top for wedding. Made from cotton. Suitable for minimal looks and wedding occasions.
P1505,Wide Leg Trousers,bottoms,elegant,green,wedding,polyester,9200,green elegant Wide Leg Trousers for wedding. Made from polyester. Suitable for elegant looks and wedding occasions.
P1506,Maxi Dress,dresses,elegant,beige,party,cotton,6000,beige elegant Maxi Dress for party. Made from cotton. Suitable for elegant looks and party occasions.
P1507,Block Heels,shoes,streetwear,green,travel,satin,8700,green streetwear Block Heels for travel. Made from satin. Suitable for streetwear looks and travel occasions.
P1508,Oversized Shirt,tops,casual,navy,festive,silk,2200,navy casual Oversized Shirt for festive. Made from silk. Suitable for casual looks and festive occasions.
P1509,Crop Top,tops,elegant,green,travel,linen,800,green elegant Crop Top for travel. Made from linen. Suitable for elegant looks and travel occasions.
P1510,Palazzo Pants,bottoms,elegant,red,wedding,silk,3500,red elegant Palazzo Pants for wedding. Made from silk. Suitable for elegant looks and wedding occasions.
P1511,Wrap Dress,dresses,formal,lavender,travel,cotton,1500,lavender formal Wrap Dress for travel. Made from cotton. Suitable for formal looks and travel occasions.
P1512,Knit Top,tops,minimal,lavender,everyday,cotton,9800,lavender minimal Knit Top for everyday. Made from cotton. Suitable for minimal looks and everyday occasions.
P1513,Sandals,shoes,casual,pink,office,satin,4800,pink casual Sandals for office. Made from satin. Suitable for casual looks and office occasions.
P1514,Statement Earrings,accessories,formal,beige,travel,linen,8800,beige formal Statement Earrings for travel. Made from linen. Suitable for formal looks and travel occasions.
P1515,Clutch,accessories,streetwear,brown,office,denim,900,brown streetwear Clutch for office. Made from denim. Suitable for streetwear looks and office occasions.
P1516,Sandals,shoes,trendy,red,wedding,satin,8200,red trendy Sandals for wedding. Made from satin. Suitable for trendy looks and wedding occasions.
P1517,Shoulder Bag,accessories,casual,black,office,denim,3700,black casual Shoulder Bag for office. Made from denim. Suitable for casual looks and office occasions.
P1518,Statement Earrings,accessories,streetwear,blue,office,cotton,2400,blue streetwear Statement Earrings for office. Made from cotton. Suitable for streetwear looks and office occasions.
P1519,Sharara Set,ethnic,minimal,blue,party,silk,3300,blue minimal Sharara Set for party. Made from silk. Suitable for minimal looks and party occasions.
P1520,Shoulder Bag,accessories,casual,lavender,everyday,polyester,4900,lavender casual Shoulder Bag for everyday. Made from polyester. Suitable for casual looks and everyday occasions.
P1521,Blouse,tops,minimal,black,festive,polyester,4300,black minimal Blouse for festive. Made from polyester. Suitable for minimal looks and festive occasions.
P1522,Maxi Dress,dresses,streetwear,green,travel,linen,3300,green streetwear Maxi Dress for travel. Made from linen. Suitable for streetwear looks and travel occasions.
P1523,Block Heels,shoes,formal,blue,wedding,satin,5500,blue formal Block Heels for wedding. Made from satin. Suitable for formal looks and wedding occasions.
P1524,Loafers,shoes,casual,brown,college,cotton,6900,brown casual Loafers for college. Made from cotton. Suitable for casual looks and college occasions.
P1525,Maxi Dress,dresses,elegant,beige,wedding,linen,1800,beige elegant Maxi Dress for wedding. Made from linen. Suitable for elegant looks and wedding occasions.
P1526,Oversized Shirt,tops,traditional,blue,wedding,satin,1700,blue traditional Oversized Shirt for wedding. Made from satin. Suitable for traditional looks and wedding occasions.
P1527,Pleated Skirt,bottoms,minimal,beige,wedding,linen,6100,beige minimal Pleated Skirt for wedding. Made from linen. Suitable for minimal looks and wedding occasions.
P1528,Oversized Shirt,tops,casual,pink,date,satin,6400,pink casual Oversized Shirt for date. Made from satin. Suitable for casual looks and date occasions.
P1529,Tote Bag,accessories,minimal,brown,office,denim,5700,brown minimal Tote Bag for office. Made from denim. Suitable for minimal looks and office occasions.
P1530,Straight Jeans,bottoms,trendy,brown,festive,satin,8500,brown trendy Straight Jeans for festive. Made from satin. Suitable for trendy looks and festive occasions.
P1531,Statement Earrings,accessories,streetwear,beige,everyday,cotton,5500,beige streetwear Statement Earrings for everyday. Made from cotton. Suitable for streetwear looks and everyday occasions.
P1532,Wide Leg Trousers,bottoms,streetwear,pink,party,satin,2900,pink streetwear Wide Leg Trousers for party. Made from satin. Suitable for streetwear looks and party occasions.
P1533,Sharara Set,ethnic,trendy,pink,everyday,denim,5500,pink trendy Sharara Set for everyday. Made from denim. Suitable for trendy looks and everyday occasions.
P1534,Sandals,shoes,trendy,white,travel,linen,9800,white trendy Sandals for travel. Made from linen. Suitable for trendy looks and travel occasions.
P1535,Straight Jeans,bottoms,casual,blue,college,cotton,7100,blue casual Straight Jeans for college. Made from cotton. Suitable for casual looks and college occasions.
P1536,Clutch,accessories,trendy,red,festive,silk,5400,red trendy Clutch for festive. Made from silk. Suitable for trendy looks and festive occasions.
P1537,Pleated Skirt,bottoms,minimal,lavender,office,silk,1100,lavender minimal Pleated Skirt for office. Made from silk. Suitable for minimal looks and office occasions.
P1538,Bodycon Dress,dresses,traditional,beige,wedding,knit,6200,beige traditional Bodycon Dress for wedding. Made from knit. Suitable for traditional looks and wedding occasions.
P1539,Saree,ethnic,traditional,brown,travel,polyester,1400,brown traditional Saree for travel. Made from polyester. Suitable for traditional looks and travel occasions.
P1540,Statement Earrings,accessories,trendy,blue,wedding,silk,1100,blue trendy Statement Earrings for wedding. Made from silk. Suitable for trendy looks and wedding occasions.
P1541,Anarkali,ethnic,formal,beige,date,satin,6500,beige formal Anarkali for date. Made from satin. Suitable for formal looks and date occasions.
P1542,Tote Bag,accessories,minimal,blue,party,cotton,2100,blue minimal Tote Bag for party. Made from cotton. Suitable for minimal looks and party occasions.
P1543,Bodycon Dress,dresses,trendy,lavender,office,satin,3100,lavender trendy Bodycon Dress for office. Made from satin. Suitable for trendy looks and office occasions.
P1544,Straight Jeans,bottoms,streetwear,red,date,polyester,4500,red streetwear Straight Jeans for date. Made from polyester. Suitable for streetwear looks and date occasions.
P1545,Sandals,shoes,formal,red,date,polyester,5900,red formal Sandals for date. Made from polyester. Suitable for formal looks and date occasions.
P1546,Shoulder Bag,accessories,elegant,lavender,travel,knit,2500,lavender elegant Shoulder Bag for travel. Made from knit. Suitable for elegant looks and travel occasions.
P1547,Kurta Set,ethnic,formal,red,date,cotton,2800,red formal Kurta Set for date. Made from cotton. Suitable for formal looks and date occasions.
P1548,Wide Leg Trousers,bottoms,elegant,white,festive,satin,6000,white elegant Wide Leg Trousers for festive. Made from satin. Suitable for elegant looks and festive occasions.
P1549,Clutch,accessories,formal,red,party,linen,5400,red formal Clutch for party. Made from linen. Suitable for formal looks and party occasions.
P1550,Crop Top,tops,casual,brown,party,satin,2100,brown casual Crop Top for party. Made from satin. Suitable for casual looks and party occasions.
P1551,Straight Jeans,bottoms,casual,blue,college,polyester,3000,blue casual Straight Jeans for college. Made from polyester. Suitable for casual looks and college occasions.
P1552,Blouse,tops,streetwear,red,everyday,polyester,8600,red streetwear Blouse for everyday. Made from polyester. Suitable for streetwear looks and everyday occasions.
P1553,Maxi Dress,dresses,elegant,pink,office,silk,2200,pink elegant Maxi Dress for office. Made from silk. Suitable for elegant looks and office occasions.
P1554,Anarkali,ethnic,minimal,black,wedding,silk,6900,black minimal Anarkali for wedding. Made from silk. Suitable for minimal looks and wedding occasions.
P1555,Shoulder Bag,accessories,elegant,black,date,knit,700,black elegant Shoulder Bag for date. Made from knit. Suitable for elegant looks and date occasions.
P1556,Watch,accessories,streetwear,black,office,linen,7300,black streetwear Watch for office. Made from linen. Suitable for streetwear looks and office occasions.
P1557,Bodycon Dress,dresses,traditional,navy,date,silk,6700,navy traditional Bodycon Dress for date. Made from silk. Suitable for traditional looks and date occasions.
P1558,Lehenga,ethnic,trendy,green,travel,polyester,5000,green trendy Lehenga for travel. Made from polyester. Suitable for trendy looks and travel occasions.
P1559,Kurta Set,ethnic,minimal,red,festive,satin,1400,red minimal Kurta Set for festive. Made from satin. Suitable for minimal looks and festive occasions.
P1560,Saree,ethnic,streetwear,white,college,silk,9600,white streetwear Saree for college. Made from silk. Suitable for streetwear looks and college occasions.
P1561,Straight Jeans,bottoms,elegant,lavender,office,knit,7400,lavender elegant Straight Jeans for office. Made from knit. Suitable for elegant looks and office occasions.
P1562,Kurta Set,ethnic,minimal,brown,everyday,satin,5900,brown minimal Kurta Set for everyday. Made from satin. Suitable for minimal looks and everyday occasions.
P1563,Tote Bag,accessories,elegant,green,college,polyester,5300,green elegant Tote Bag for college. Made from polyester. Suitable for elegant looks and college occasions.
P1564,Wrap Dress,dresses,formal,brown,wedding,satin,6900,brown formal Wrap Dress for wedding. Made from satin. Suitable for formal looks and wedding occasions.
P1565,Wide Leg Trousers,bottoms,minimal,red,everyday,polyester,9600,red minimal Wide Leg Trousers for everyday. Made from polyester. Suitable for minimal looks and everyday occasions.
P1566,Bodycon Dress,dresses,minimal,lavender,wedding,polyester,2500,lavender minimal Bodycon Dress for wedding. Made from polyester. Suitable for minimal looks and wedding occasions.
P1567,Sandals,shoes,streetwear,navy,college,linen,7000,navy streetwear Sandals for college. Made from linen. Suitable for streetwear looks and college occasions.
P1568,Wrap Dress,dresses,streetwear,navy,everyday,linen,6400,navy streetwear Wrap Dress for everyday. Made from linen. Suitable for streetwear looks and everyday occasions.
P1569,Bodycon Dress,dresses,formal,navy,wedding,linen,3400,navy formal Bodycon Dress for wedding. Made from linen. Suitable for formal looks and wedding occasions.
P1570,Satin Top,tops,elegant,red,college,linen,4800,red elegant Satin Top for college. Made from linen. Suitable for elegant looks and college occasions.
P1571,Palazzo Pants,bottoms,casual,pink,everyday,polyester,2200,pink casual Palazzo Pants for everyday. Made from polyester. Suitable for casual looks and everyday occasions.
P1572,Tote Bag,accessories,traditional,brown,office,knit,9500,brown traditional Tote Bag for office. Made from knit. Suitable for traditional looks and office occasions.
P1573,Kurta Set,ethnic,traditional,lavender,office,polyester,5000,lavender traditional Kurta Set for office. Made from polyester. Suitable for traditional looks and office occasions.
P1574,Pleated Skirt,bottoms,formal,navy,festive,knit,3600,navy formal Pleated Skirt for festive. Made from knit. Suitable for formal looks and festive occasions.
P1575,Blouse,tops,elegant,pink,office,cotton,1800,pink elegant Blouse for office. Made from cotton. Suitable for elegant looks and office occasions.
P1576,Lehenga,ethnic,casual,white,travel,linen,4700,white casual Lehenga for travel. Made from linen. Suitable for casual looks and travel occasions.
P1577,Wide Leg Trousers,bottoms,minimal,black,wedding,knit,5600,black minimal Wide Leg Trousers for wedding. Made from knit. Suitable for minimal looks and wedding occasions.
P1578,Palazzo Pants,bottoms,streetwear,green,party,satin,9100,green streetwear Palazzo Pants for party. Made from satin. Suitable for streetwear looks and party occasions.
P1579,Sandals,shoes,casual,white,festive,cotton,7500,white casual Sandals for festive. Made from cotton. Suitable for casual looks and festive occasions.
P1580,Palazzo Pants,bottoms,casual,pink,wedding,silk,9400,pink casual Palazzo Pants for wedding. Made from silk. Suitable for casual looks and wedding occasions.
P1581,Straight Jeans,bottoms,traditional,pink,party,polyester,9200,pink traditional Straight Jeans for party. Made from polyester. Suitable for traditional looks and party occasions.
P1582,Shoulder Bag,accessories,traditional,green,date,satin,9500,green traditional Shoulder Bag for date. Made from satin. Suitable for traditional looks and date occasions.
P1583,Wrap Dress,dresses,streetwear,lavender,everyday,polyester,3400,lavender streetwear Wrap Dress for everyday. Made from polyester. Suitable for streetwear looks and everyday occasions.
P1584,Palazzo Pants,bottoms,formal,red,college,knit,4900,red formal Palazzo Pants for college. Made from knit. Suitable for formal looks and college occasions.
P1585,Crop Top,tops,streetwear,blue,college,knit,2900,blue streetwear Crop Top for college. Made from knit. Suitable for streetwear looks and college occasions.
P1586,Pleated Skirt,bottoms,minimal,beige,college,satin,5700,beige minimal Pleated Skirt for college. Made from satin. Suitable for minimal looks and college occasions.
P1587,Sharara Set,ethnic,formal,brown,travel,knit,5700,brown formal Sharara Set for travel. Made from knit. Suitable for formal looks and travel occasions.
P1588,Wide Leg Trousers,bottoms,traditional,pink,date,polyester,3100,pink traditional Wide Leg Trousers for date. Made from polyester. Suitable for traditional looks and date occasions.
P1589,Watch,accessories,trendy,white,party,denim,8100,white trendy Watch for party. Made from denim. Suitable for trendy looks and party occasions.
P1590,Wrap Dress,dresses,trendy,beige,party,silk,9600,beige trendy Wrap Dress for party. Made from silk. Suitable for trendy looks and party occasions.
P1591,Palazzo Pants,bottoms,casual,blue,wedding,knit,3200,blue casual Palazzo Pants for wedding. Made from knit. Suitable for casual looks and wedding occasions.
P1592,Shoulder Bag,accessories,minimal,lavender,office,polyester,2500,lavender minimal Shoulder Bag for office. Made from polyester. Suitable for minimal looks and office occasions.
P1593,Pleated Skirt,bottoms,formal,beige,college,cotton,5200,beige formal Pleated Skirt for college. Made from cotton. Suitable for formal looks and college occasions.
P1594,Straight Jeans,bottoms,elegant,white,travel,satin,6200,white elegant Straight Jeans for travel. Made from satin. Suitable for elegant looks and travel occasions.
P1595,Knit Top,tops,casual,black,office,linen,5700,black casual Knit Top for office. Made from linen. Suitable for casual looks and office occasions.
P1596,Palazzo Pants,bottoms,formal,lavender,party,polyester,5500,lavender formal Palazzo Pants for party. Made from polyester. Suitable for formal looks and party occasions.
P1597,Shoulder Bag,accessories,streetwear,brown,festive,denim,8700,brown streetwear Shoulder Bag for festive. Made from denim. Suitable for streetwear looks and festive occasions.
P1598,Statement Earrings,accessories,minimal,black,office,cotton,1700,black minimal Statement Earrings for office. Made from cotton. Suitable for minimal looks and office occasions.
P1599,Bodycon Dress,dresses,formal,navy,wedding,cotton,8200,navy formal Bodycon Dress for wedding. Made from cotton. Suitable for formal looks and wedding occasions.
P1600,Sandals,shoes,trendy,pink,office,knit,8200,pink trendy Sandals for office. Made from knit. Suitable for trendy looks and office occasions.
P1601,Knit Top,tops,trendy,red,date,satin,2300,red trendy Knit Top for date. Made from satin. Suitable for trendy looks and date occasions.
P1602,Wrap Dress,dresses,elegant,navy,party,silk,9600,navy elegant Wrap Dress for party. Made from silk. Suitable for elegant looks and party occasions.
P1603,Bodycon Dress,dresses,traditional,navy,everyday,cotton,7300,navy traditional Bodycon Dress for everyday. Made from cotton. Suitable for traditional looks and everyday occasions.
P1604,Sandals,shoes,formal,white,wedding,polyester,2200,white formal Sandals for wedding. Made from polyester. Suitable for formal looks and wedding occasions.
P1605,Oversized Shirt,tops,formal,beige,college,satin,6400,beige formal Oversized Shirt for college. Made from satin. Suitable for formal looks and college occasions.
P1606,Anarkali,ethnic,elegant,beige,wedding,polyester,2700,beige elegant Anarkali for wedding. Made from polyester. Suitable for elegant looks and wedding occasions.
P1607,Shirt Dress,dresses,minimal,black,office,cotton,7100,black minimal Shirt Dress for office. Made from cotton. Suitable for minimal looks and office occasions.
P1608,Saree,ethnic,traditional,beige,festive,polyester,700,beige traditional Saree for festive. Made from polyester. Suitable for traditional looks and festive occasions.
P1609,Blouse,tops,elegant,navy,date,polyester,7500,navy elegant Blouse for date. Made from polyester. Suitable for elegant looks and date occasions.
P1610,Straight Jeans,bottoms,traditional,brown,travel,satin,5200,brown traditional Straight Jeans for travel. Made from satin. Suitable for traditional looks and travel occasions.
P1611,Sandals,shoes,traditional,blue,office,polyester,1200,blue traditional Sandals for office. Made from polyester. Suitable for traditional looks and office occasions.
P1612,Satin Top,tops,casual,beige,date,knit,3400,beige casual Satin Top for date. Made from knit. Suitable for casual looks and date occasions.
P1613,Oversized Shirt,tops,traditional,blue,travel,denim,2300,blue traditional Oversized Shirt for travel. Made from denim. Suitable for traditional looks and travel occasions.
P1614,Watch,accessories,trendy,white,date,denim,5500,white trendy Watch for date. Made from denim. Suitable for trendy looks and date occasions.
P1615,Tote Bag,accessories,trendy,brown,office,denim,9300,brown trendy Tote Bag for office. Made from denim. Suitable for trendy looks and office occasions.
P1616,Straight Jeans,bottoms,traditional,blue,office,polyester,4100,blue traditional Straight Jeans for office. Made from polyester. Suitable for traditional looks and office occasions.
P1617,Tote Bag,accessories,formal,green,party,silk,2600,green formal Tote Bag for party. Made from silk. Suitable for formal looks and party occasions.
P1618,Sharara Set,ethnic,trendy,black,wedding,cotton,4100,black trendy Sharara Set for wedding. Made from cotton. Suitable for trendy looks and wedding occasions.
P1619,Shirt Dress,dresses,elegant,navy,festive,cotton,4900,navy elegant Shirt Dress for festive. Made from cotton. Suitable for elegant looks and festive occasions.
P1620,Shoulder Bag,accessories,minimal,green,date,linen,3500,green minimal Shoulder Bag for date. Made from linen. Suitable for minimal looks and date occasions.
P1621,Anarkali,ethnic,elegant,red,wedding,silk,2000,red elegant Anarkali for wedding. Made from silk. Suitable for elegant looks and wedding occasions.
P1622,Maxi Dress,dresses,traditional,pink,everyday,cotton,7400,pink traditional Maxi Dress for everyday. Made from cotton. Suitable for traditional looks and everyday occasions.
P1623,Lehenga,ethnic,streetwear,pink,date,satin,1900,pink streetwear Lehenga for date. Made from satin. Suitable for streetwear looks and date occasions.
P1624,Maxi Dress,dresses,minimal,red,party,denim,9300,red minimal Maxi Dress for party. Made from denim. Suitable for minimal looks and party occasions.
P1625,Sandals,shoes,traditional,red,everyday,satin,2300,red traditional Sandals for everyday. Made from satin. Suitable for traditional looks and everyday occasions.
P1626,Anarkali,ethnic,formal,navy,party,polyester,2300,navy formal Anarkali for party. Made from polyester. Suitable for formal looks and party occasions.
P1627,Knit Top,tops,traditional,pink,college,polyester,8800,pink traditional Knit Top for college. Made from polyester. Suitable for traditional looks and college occasions.
P1628,Kurta Set,ethnic,formal,lavender,festive,polyester,6500,lavender formal Kurta Set for festive. Made from polyester. Suitable for formal looks and festive occasions.
P1629,Knit Top,tops,minimal,brown,date,denim,6100,brown minimal Knit Top for date. Made from denim. Suitable for minimal looks and date occasions.
P1630,Sneakers,shoes,minimal,white,date,silk,4700,white minimal Sneakers for date. Made from silk. Suitable for minimal looks and date occasions.
P1631,Midi Dress,dresses,elegant,blue,office,linen,8000,blue elegant Midi Dress for office. Made from linen. Suitable for elegant looks and office occasions.
P1632,Midi Dress,dresses,formal,pink,everyday,knit,800,pink formal Midi Dress for everyday. Made from knit. Suitable for formal looks and everyday occasions.
P1633,Straight Jeans,bottoms,trendy,brown,office,silk,800,brown trendy Straight Jeans for office. Made from silk. Suitable for trendy looks and office occasions.
P1634,Sneakers,shoes,streetwear,black,festive,polyester,7500,black streetwear Sneakers for festive. Made from polyester. Suitable for streetwear looks and festive occasions.
P1635,Clutch,accessories,casual,navy,college,satin,6400,navy casual Clutch for college. Made from satin. Suitable for casual looks and college occasions.
P1636,Oversized Shirt,tops,casual,beige,office,denim,2400,beige casual Oversized Shirt for office. Made from denim. Suitable for casual looks and office occasions.
P1637,Loafers,shoes,elegant,red,everyday,silk,2800,red elegant Loafers for everyday. Made from silk. Suitable for elegant looks and everyday occasions.
P1638,Anarkali,ethnic,minimal,blue,office,denim,4500,blue minimal Anarkali for office. Made from denim. Suitable for minimal looks and office occasions.
P1639,Palazzo Pants,bottoms,minimal,blue,college,polyester,8700,blue minimal Palazzo Pants for college. Made from polyester. Suitable for minimal looks and college occasions.
P1640,Flats,shoes,casual,pink,college,silk,8600,pink casual Flats for college. Made from silk. Suitable for casual looks and college occasions.
P1641,Wide Leg Trousers,bottoms,minimal,black,everyday,denim,4500,black minimal Wide Leg Trousers for everyday. Made from denim. Suitable for minimal looks and everyday occasions.
P1642,Anarkali,ethnic,elegant,green,party,silk,5200,green elegant Anarkali for party. Made from silk. Suitable for elegant looks and party occasions.
P1643,Midi Dress,dresses,trendy,brown,wedding,cotton,7400,brown trendy Midi Dress for wedding. Made from cotton. Suitable for trendy looks and wedding occasions.
P1644,Sneakers,shoes,trendy,white,everyday,cotton,2600,white trendy Sneakers for everyday. Made from cotton. Suitable for trendy looks and everyday occasions.
P1645,Clutch,accessories,casual,brown,festive,denim,4500,brown casual Clutch for festive. Made from denim. Suitable for casual looks and festive occasions.
P1646,Sharara Set,ethnic,casual,navy,date,cotton,6300,navy casual Sharara Set for date. Made from cotton. Suitable for casual looks and date occasions.
P1647,Statement Earrings,accessories,casual,beige,travel,polyester,6200,beige casual Statement Earrings for travel. Made from polyester. Suitable for casual looks and travel occasions.
P1648,Wrap Dress,dresses,streetwear,blue,office,linen,4300,blue streetwear Wrap Dress for office. Made from linen. Suitable for streetwear looks and office occasions.
P1649,Maxi Dress,dresses,trendy,red,travel,cotton,2700,red trendy Maxi Dress for travel. Made from cotton. Suitable for trendy looks and travel occasions.
P1650,Tote Bag,accessories,trendy,pink,office,silk,6900,pink trendy Tote Bag for office. Made from silk. Suitable for trendy looks and office occasions.
P1651,Flats,shoes,streetwear,beige,travel,knit,5800,beige streetwear Flats for travel. Made from knit. Suitable for streetwear looks and travel occasions.
P1652,Flats,shoes,casual,white,office,knit,900,white casual Flats for office. Made from knit. Suitable for casual looks and office occasions.
P1653,Crop Top,tops,minimal,navy,college,knit,9400,navy minimal Crop Top for college. Made from knit. Suitable for minimal looks and college occasions.
P1654,Satin Top,tops,formal,green,festive,satin,800,green formal Satin Top for festive. Made from satin. Suitable for formal looks and festive occasions.
P1655,Pleated Skirt,bottoms,minimal,pink,everyday,cotton,6100,pink minimal Pleated Skirt for everyday. Made from cotton. Suitable for minimal looks and everyday occasions.
P1656,Oversized Shirt,tops,casual,navy,party,linen,4200,navy casual Oversized Shirt for party. Made from linen. Suitable for casual looks and party occasions.
P1657,Wrap Dress,dresses,formal,blue,festive,linen,6700,blue formal Wrap Dress for festive. Made from linen. Suitable for formal looks and festive occasions.
P1658,Shoulder Bag,accessories,formal,navy,party,linen,8200,navy formal Shoulder Bag for party. Made from linen. Suitable for formal looks and party occasions.
P1659,Tote Bag,accessories,casual,white,party,silk,1100,white casual Tote Bag for party. Made from silk. Suitable for casual looks and party occasions.
P1660,Kurta Set,ethnic,casual,red,college,satin,3200,red casual Kurta Set for college. Made from satin. Suitable for casual looks and college occasions.
P1661,Midi Dress,dresses,trendy,red,date,polyester,8800,red trendy Midi Dress for date. Made from polyester. Suitable for trendy looks and date occasions.
P1662,Crop Top,tops,minimal,red,everyday,cotton,7200,red minimal Crop Top for everyday. Made from cotton. Suitable for minimal looks and everyday occasions.
P1663,Wide Leg Trousers,bottoms,minimal,white,date,denim,4200,white minimal Wide Leg Trousers for date. Made from denim. Suitable for minimal looks and date occasions.
P1664,Sharara Set,ethnic,casual,green,college,linen,1200,green casual Sharara Set for college. Made from linen. Suitable for casual looks and college occasions.
P1665,Midi Dress,dresses,formal,green,wedding,denim,6700,green formal Midi Dress for wedding. Made from denim. Suitable for formal looks and wedding occasions.
P1666,Lehenga,ethnic,elegant,red,party,denim,6900,red elegant Lehenga for party. Made from denim. Suitable for elegant looks and party occasions.
P1667,Saree,ethnic,minimal,white,office,polyester,800,white minimal Saree for office. Made from polyester. Suitable for minimal looks and office occasions.
P1668,Watch,accessories,streetwear,beige,travel,denim,5300,beige streetwear Watch for travel. Made from denim. Suitable for streetwear looks and travel occasions.
P1669,Watch,accessories,traditional,lavender,travel,linen,9000,lavender traditional Watch for travel. Made from linen. Suitable for traditional looks and travel occasions.
P1670,Kurta Set,ethnic,traditional,red,office,cotton,2300,red traditional Kurta Set for office. Made from cotton. Suitable for traditional looks and office occasions.
P1671,Watch,accessories,elegant,black,wedding,linen,9700,black elegant Watch for wedding. Made from linen. Suitable for elegant looks and wedding occasions.
P1672,Wide Leg Trousers,bottoms,elegant,navy,travel,denim,9900,navy elegant Wide Leg Trousers for travel. Made from denim. Suitable for elegant looks and travel occasions.
P1673,Straight Jeans,bottoms,traditional,beige,college,linen,3100,beige traditional Straight Jeans for college. Made from linen. Suitable for traditional looks and college occasions.
P1674,Palazzo Pants,bottoms,streetwear,navy,travel,denim,6400,navy streetwear Palazzo Pants for travel. Made from denim. Suitable for streetwear looks and travel occasions.
P1675,Shoulder Bag,accessories,trendy,white,everyday,silk,7400,white trendy Shoulder Bag for everyday. Made from silk. Suitable for trendy looks and everyday occasions.
P1676,Block Heels,shoes,casual,lavender,date,polyester,2300,lavender casual Block Heels for date. Made from polyester. Suitable for casual looks and date occasions.
P1677,Anarkali,ethnic,traditional,black,wedding,polyester,5700,black traditional Anarkali for wedding. Made from polyester. Suitable for traditional looks and wedding occasions.
P1678,Wide Leg Trousers,bottoms,casual,brown,festive,satin,5600,brown casual Wide Leg Trousers for festive. Made from satin. Suitable for casual looks and festive occasions.
P1679,Palazzo Pants,bottoms,casual,beige,college,linen,8000,beige casual Palazzo Pants for college. Made from linen. Suitable for casual looks and college occasions.
P1680,Oversized Shirt,tops,formal,black,everyday,satin,9700,black formal Oversized Shirt for everyday. Made from satin. Suitable for formal looks and everyday occasions.
P1681,Watch,accessories,minimal,pink,wedding,denim,9700,pink minimal Watch for wedding. Made from denim. Suitable for minimal looks and wedding occasions.
P1682,Lehenga,ethnic,elegant,beige,wedding,cotton,7500,beige elegant Lehenga for wedding. Made from cotton. Suitable for elegant looks and wedding occasions.
P1683,Blouse,tops,elegant,beige,date,linen,4100,beige elegant Blouse for date. Made from linen. Suitable for elegant looks and date occasions.
P1684,Maxi Dress,dresses,streetwear,blue,office,cotton,9000,blue streetwear Maxi Dress for office. Made from cotton. Suitable for streetwear looks and office occasions.
P1685,Lehenga,ethnic,minimal,green,office,polyester,7700,green minimal Lehenga for office. Made from polyester. Suitable for minimal looks and office occasions.
P1686,Kurta Set,ethnic,trendy,lavender,date,denim,1400,lavender trendy Kurta Set for date. Made from denim. Suitable for trendy looks and date occasions.
P1687,Shoulder Bag,accessories,streetwear,green,wedding,polyester,4200,green streetwear Shoulder Bag for wedding. Made from polyester. Suitable for streetwear looks and wedding occasions.
P1688,Blouse,tops,elegant,navy,office,polyester,9500,navy elegant Blouse for office. Made from polyester. Suitable for elegant looks and office occasions.
P1689,Palazzo Pants,bottoms,streetwear,lavender,wedding,knit,6300,lavender streetwear Palazzo Pants for wedding. Made from knit. Suitable for streetwear looks and wedding occasions.
P1690,Blouse,tops,minimal,blue,festive,linen,6400,blue minimal Blouse for festive. Made from linen. Suitable for minimal looks and festive occasions.
P1691,Knit Top,tops,minimal,beige,everyday,cotton,7000,beige minimal Knit Top for everyday. Made from cotton. Suitable for minimal looks and everyday occasions.
P1692,Knit Top,tops,casual,beige,wedding,satin,6900,beige casual Knit Top for wedding. Made from satin. Suitable for casual looks and wedding occasions.
P1693,Tote Bag,accessories,formal,pink,college,denim,2700,pink formal Tote Bag for college. Made from denim. Suitable for formal looks and college occasions.
P1694,Knit Top,tops,formal,lavender,wedding,cotton,2500,lavender formal Knit Top for wedding. Made from cotton. Suitable for formal looks and wedding occasions.
P1695,Bodycon Dress,dresses,casual,brown,festive,cotton,9900,brown casual Bodycon Dress for festive. Made from cotton. Suitable for casual looks and festive occasions.
P1696,Sneakers,shoes,formal,black,office,silk,5600,black formal Sneakers for office. Made from silk. Suitable for formal looks and office occasions.
P1697,Midi Dress,dresses,streetwear,black,college,linen,3800,black streetwear Midi Dress for college. Made from linen. Suitable for streetwear looks and college occasions.
P1698,Wrap Dress,dresses,casual,lavender,college,knit,800,lavender casual Wrap Dress for college. Made from knit. Suitable for casual looks and college occasions.
P1699,Shirt Dress,dresses,formal,green,office,linen,2400,green formal Shirt Dress for office. Made from linen. Suitable for formal looks and office occasions.
P1700,Pleated Skirt,bottoms,streetwear,beige,date,denim,6800,beige streetwear Pleated Skirt for date. Made from denim. Suitable for streetwear looks and date occasions.
P1701,Crop Top,tops,elegant,navy,date,polyester,7600,navy elegant Crop Top for date. Made from polyester. Suitable for elegant looks and date occasions.
P1702,Midi Dress,dresses,streetwear,black,office,satin,4400,black streetwear Midi Dress for office. Made from satin. Suitable for streetwear looks and office occasions.
P1703,Shirt Dress,dresses,streetwear,red,party,cotton,3500,red streetwear Shirt Dress for party. Made from cotton. Suitable for streetwear looks and party occasions.
P1704,Maxi Dress,dresses,trendy,red,party,denim,9000,red trendy Maxi Dress for party. Made from denim. Suitable for trendy looks and party occasions.
